First name,Surname,Sex,Country,Swim time,Time T1,Cycle time,Time T2,Run time,Total time,T-shirt,Finish at,Year,Rank swim,Time after cycle,Rank after cycle,Rank final,Rank cycle,Rank run,Gain cycle,Gain run,b_pred,Tranche
Duncan,Shea-Simonds,Male,United Kingdom ,1.3308333333333333,0.09027777777777778,7.19,0.04138888888888889,4.765,13.4175,Black,Gaustatoppen,2011,20.0,8.520833333333334,27.906976744186046,14.418604651162791,30.697674418604652,6.046511627906977,7.906976744186046,-13.488372093023255,13.601733926923078,25.0
Ariel,Heller,Male,ISR,1.0327680555555556,8.05,7.189728055555555,4.4,7.701671944444445,16.132488055555555,Black,Gaustatoppen,2018,10.2803738317757,8.222496111111111,53.73831775700935,89.7196261682243,66.35514018691589,99.53271028037383,43.45794392523365,35.98130841121495,91.08732506358008,50.0
Hilde,Larsen,Male,Norway,1.4836111111111112,0.05583333333333333,7.189444444444445,0.035833333333333335,5.371944444444445,14.136666666666667,Black,Gaustatoppen,2009,85.13513513513513,8.673055555555557,37.83783783783784,22.52252252252252,24.774774774774773,13.963963963963963,-47.29729729729729,-15.315315315315317,20.164076640592647,35.0
Eivind,Kittilsen,Male,Norway,1.0538888888888889,0.10027777777777777,7.189444444444445,0.03833333333333333,5.750555555555556,14.1325,Black,Gaustatoppen,2010,8.294930875576037,8.243333333333334,28.57142857142857,30.414746543778804,33.6405529953917,53.45622119815668,20.276497695852534,1.8433179723502349,52.89704622563411,25.0
Kenneth,Kragh,Male,DEN,1.3627680555555557,7.3,7.1886,4.666666666666667,5.930831944444444,14.682216111111112,Black,Gaustatoppen,2018,70.56074766355141,8.551368055555557,68.22429906542055,58.87850467289719,65.88785046728972,52.336448598130836,-2.3364485981308576,-9.34579439252336,51.96892803169421,65.0
Thor Kristian Østenå,Larsen,Male,Norway,1.0375,0.051666666666666666,7.188055555555556,0.03611111111111111,6.098888888888889,14.412222222222223,Black,Gaustatoppen,2008,0.6134969325153374,8.225555555555555,20.858895705521473,28.834355828220858,46.62576687116564,44.785276073619634,20.245398773006137,7.975460122699385,45.710174597812944,20.0
Loran,Voirin,Male,FRA,1.3161119444444445,10.483333333333333,7.187231944444444,6.016666666666667,4.565543888888889,13.351391944444444,Black,Gaustatoppen,2022,38.70967741935484,8.503343888888889,55.76036866359447,24.88479262672811,59.907834101382484,8.294930875576037,17.05069124423963,-30.87557603686636,15.465325526965934,55.0
Hans,Nilsson,Male,Germany,1.0547222222222221,0.05333333333333334,7.1866666666666665,0.04138888888888889,4.4158333333333335,12.751388888888888,Black,Gaustatoppen,2013,5.116279069767442,8.241388888888888,13.488372093023257,5.5813953488372094,16.27906976744186,2.7906976744186047,8.372093023255815,-7.906976744186047,10.903168016088863,10.0
Tor Henning,Lien,Male,Norway,1.4722222222222223,0.07305555555555555,7.1866666666666665,0.06694444444444445,6.375555555555556,15.174444444444445,Black,Gaustatoppen,2009,82.88288288288288,8.658888888888889,35.585585585585584,42.34234234234234,24.324324324324326,56.30630630630631,-47.2972972972973,6.756756756756758,55.25932571263868,35.0
Christian,Ridler,Male,DEN,1.2794400000000001,11.783333333333333,7.1847119444444445,10.683333333333334,6.102216111111111,14.941656111111111,Black,Gaustatoppen,2017,60.698689956331876,8.464151944444446,53.7117903930131,52.40174672489083,55.45851528384279,59.82532751091703,-6.986899563318772,-1.310043668122276,58.176049701763006,50.0
Gabriele ,Bortolotto,Male,Italy,1.2625,0.18416666666666667,7.184166666666667,0.10027777777777777,5.898333333333333,14.630277777777778,Black,Gaustatoppen,2012,43.5,8.446666666666667,56.99999999999999,53.0,57.75,54.50000000000001,13.499999999999993,-3.999999999999993,53.76217732137374,55.0
Gyorgy,Szekeres,Male,HUN,1.227503888888889,6.183333333333334,7.183896111111111,5.05,7.058616111111111,15.65750388888889,Black,Gaustatoppen,2017,48.47161572052402,8.4114,51.09170305676856,75.9825327510917,55.021834061135365,91.26637554585153,2.620087336244538,24.890829694323138,84.23581283321259,50.0
Pål Bjarne,Fosse,Male,Norway,1.1002777777777777,0.058611111111111114,7.183333333333334,0.05472222222222222,6.021944444444444,14.418055555555556,Black,Gaustatoppen,2014,18.62348178137652,8.283611111111112,27.125506072874494,38.46153846153847,34.41295546558704,70.44534412955466,8.502024291497975,11.336032388663973,66.97839996776715,25.0
Berit ,Kolltveit,Female,Norway,1.3747222222222222,0.09638888888888889,7.182777777777778,0.10138888888888889,7.235,15.990833333333333,Black,Gaustatoppen,2012,70.25,8.557500000000001,61.0,86.0,57.49999999999999,96.75,-9.25,25.0,88.78088888214562,60.0
Gert,Blumenstock,Male,Germany,1.3272222222222223,0.05555555555555555,7.182222222222222,0.06138888888888889,6.613333333333333,15.239166666666666,Black,Gaustatoppen,2016,32.900432900432904,8.509444444444444,46.320346320346324,62.33766233766234,51.515151515151516,83.11688311688312,13.41991341991342,16.017316017316013,77.48114479210633,45.0
Fredrik ,Jensen,Male,Norway,1.3611111111111112,0.1375,7.1819444444444445,0.1297222222222222,7.524444444444445,16.334722222222222,Black,Gaustatoppen,2008,9.815950920245399,8.543055555555556,33.74233128834356,65.03067484662577,46.012269938650306,90.79754601226993,23.926380368098158,31.288343558282214,83.84722570403709,30.0
Terje Magnus,Bakken Sørensen,Male,NOR,1.5255599999999998,2.05,7.1814,1.2166666666666666,6.114168055555556,14.884728055555556,Black,Gaustatoppen,2021,59.523809523809526,8.70696,36.904761904761905,45.23809523809524,30.952380952380953,67.85714285714286,-22.61904761904762,8.333333333333336,64.83318165250535,35.0
Cesilie,Hegna,Female,Norway,1.1397222222222223,0.028333333333333332,7.181111111111111,0.028055555555555556,5.64,14.016388888888889,Black,Gaustatoppen,2014,27.530364372469634,8.320833333333333,30.364372469635626,30.76923076923077,34.0080971659919,45.74898785425101,2.8340080971659916,0.4048582995951442,46.50894252381645,30.0
Kjetil,Kvernø,Male,Norway ,0.5775,0.115,7.180833333333333,0.034722222222222224,6.2725,14.18,Black,Gaustatoppen,2015,19.34156378600823,7.758333333333333,49.794238683127574,65.84362139917695,52.674897119341566,81.89300411522635,30.452674897119344,16.04938271604938,76.46673850230033,45.0
Siv,Christensen Hamre,Female,Norway,1.2430555555555556,0.09694444444444444,7.1802777777777775,0.07361111111111111,5.747777777777777,14.341111111111111,Black,Gaustatoppen,2014,51.012145748987855,8.423333333333334,32.79352226720648,36.84210526315789,33.603238866396765,56.2753036437247,-18.21862348178138,4.0485829959514135,55.23362930320528,30.0
Bård Christian,Jensen,Male,NOR,1.26888,3.65,7.180008055555555,1.45,5.516951944444444,14.06193611111111,Black,Gaustatoppen,2021,10.714285714285714,8.448888055555555,29.761904761904763,30.952380952380953,29.761904761904763,44.047619047619044,19.04761904761905,1.1904761904761898,45.09877108007824,25.0
Ruben,Dyrhovden,Male,Norway ,0.7413888888888889,0.0825,7.178888888888889,0.05611111111111111,6.58,14.63861111111111,Black,Gaustatoppen,2015,85.59670781893004,7.920277777777779,55.144032921810705,79.42386831275721,52.2633744855967,90.53497942386831,-30.452674897119337,24.279835390946502,83.62959863599608,55.0
Kristian,Schiander,Male,Norway,2.422222222222222,0.1786111111111111,7.178333333333334,0.07194444444444445,5.7877777777777775,15.63888888888889,Black,Gaustatoppen,2011,99.06976744186046,9.600555555555555,67.90697674418604,61.86046511627907,30.23255813953488,53.48837209302325,-31.162790697674424,-6.046511627906966,52.923694341935956,65.0
Erik,Langaard Solberg,Male,NOR,1.234176111111111,3.183333333333333,7.178328055555555,2.8,5.451671944444445,13.971119999999999,Black,Gaustatoppen,2021,7.142857142857142,8.412504166666666,26.190476190476193,28.57142857142857,28.57142857142857,36.904761904761905,19.04761904761905,2.380952380952376,39.17844790835011,25.0
Alan,Cardwell,Male,GBR,1.228896111111111,6.8,7.178063888888889,5.083333333333333,7.567488055555555,16.18305611111111,Black,Gaustatoppen,2022,29.953917050691242,8.40696,48.38709677419355,83.41013824884793,59.44700460829493,99.07834101382488,18.43317972350231,35.02304147465438,90.71072325796216,45.0
Espen,Hægeland,Male,Norway,2.250277777777778,0.1375,7.177777777777778,0.043333333333333335,5.627777777777778,15.236666666666666,Black,Gaustatoppen,2011,94.41860465116278,9.428055555555556,61.395348837209305,47.906976744186046,29.767441860465116,46.04651162790698,-33.023255813953476,-13.488372093023258,46.75554368860061,60.0
Hervé,Lancien,Male,FRA,1.1069519444444444,7.566666666666666,7.176671944444444,10.666666666666666,6.4113838888888885,15.007511944444444,Black,Gaustatoppen,2022,11.981566820276496,8.283623888888888,43.31797235023041,58.06451612903226,58.986175115207374,72.81105990783409,31.336405529953915,14.74654377880185,68.93921223934903,40.0
Andreas,Spak,Male,SWE,1.5455519444444445,7.8,7.17612,2.566666666666667,6.844728055555556,15.7464,Black,Gaustatoppen,2022,74.19354838709677,8.721671944444445,64.97695852534562,76.49769585253456,58.525345622119815,87.55760368663594,-9.216589861751146,11.52073732718894,81.16181491646518,60.0
Anders,lund,Male,Norway,1.2733333333333334,0.05444444444444444,7.175833333333333,0.11944444444444445,5.186944444444444,13.809722222222222,Black,Gaustatoppen,2014,55.87044534412956,8.449166666666667,34.0080971659919,23.88663967611336,33.198380566801625,22.672064777327936,-21.86234817813766,-10.121457489878537,27.381744584387107,30.0
Vincent,Proverbio,Male,France,1.3955555555555557,0.12777777777777777,7.1755555555555555,0.04805555555555555,5.436388888888889,14.183333333333334,Black,Gaustatoppen,2011,29.30232558139535,8.571111111111112,28.837209302325583,25.581395348837212,29.30232558139535,34.883720930232556,-0.46511627906976827,-3.2558139534883708,37.50331770859758,25.0
Trond,Blomberg,Male,NOR,1.236383888888889,6.733333333333333,7.174728055555556,4.733333333333333,7.15166388888889,15.754728055555555,Black,Gaustatoppen,2018,54.20560747663551,8.411111944444444,62.149532710280376,85.98130841121495,65.42056074766354,93.92523364485982,7.943925233644869,23.83177570093458,86.439594723158,60.0
Asle ,Stensæter,Male,Norway,1.4452777777777779,0.10333333333333333,7.172777777777778,0.05305555555555556,5.548333333333333,14.323611111111111,Black,Gaustatoppen,2012,81.75,8.618055555555555,63.24999999999999,45.25,57.25,34.75,-18.500000000000007,-17.999999999999993,37.392483751545456,60.0
Matthew,Inman,Male,United Kingdom ,0.67,0.08138888888888889,7.171944444444445,0.10833333333333334,6.329166666666667,14.36,White,1000 meters,2015,60.49382716049383,7.841944444444445,51.85185185185185,72.8395061728395,51.85185185185185,84.36213991769547,-8.641975308641982,20.98765432098766,78.51326996907054,50.0
Nicolas,Gouby,Male,FRA,1.06584,5.35,7.171656111111111,3.25,7.04028,15.42165611111111,Black,Gaustatoppen,2017,17.46724890829694,8.237496111111112,44.54148471615721,68.99563318777294,54.58515283842795,89.51965065502183,27.074235807860266,24.45414847161573,82.78804821479872,40.0
Eirik,Lundblad,Male,Norway,1.3275,0.05694444444444444,7.171111111111111,0.06472222222222222,5.414166666666667,14.033888888888889,Black,Gaustatoppen,2014,69.23076923076923,8.498611111111112,35.62753036437247,31.17408906882591,32.79352226720648,31.983805668016196,-33.60323886639676,-4.453441295546558,35.09973673538491,35.0
Ingrid AASAAREN,Aasaaren,Female,Norway,1.3336080555555554,6.75,7.16556,3.3,5.958048055555556,14.625288055555554,Black,Gaustatoppen,2017,69.43231441048034,8.499168055555556,55.895196506550214,42.35807860262008,54.14847161572053,53.275109170305676,-13.537117903930131,-13.537117903930131,52.74693238271101,55.0
Roland,Perkins,Male,United Kingdom,0.9905555555555555,0.07555555555555556,7.164444444444444,0.0961111111111111,4.983055555555556,13.309166666666666,Black,Gaustatoppen,2014,7.28744939271255,8.155,20.647773279352226,14.5748987854251,32.388663967611336,14.17004048582996,13.360323886639677,-6.0728744939271255,20.33488218564998,20.0
Odd-Heine,Pedersen,Male,NOR,1.1444400000000001,4.066666666666666,7.16388,2.6333333333333333,6.892223888888889,15.312768055555555,Black,Gaustatoppen,2018,30.8411214953271,8.30832,57.009345794392516,77.57009345794393,64.95327102803739,90.65420560747664,26.168224299065415,20.56074766355141,83.72841869124512,55.0
Alexander,Hausmann,Male,AUT,1.2302880555555555,7.733333333333333,7.163063888888889,4.35,6.541103888888888,15.145560000000001,Black,Gaustatoppen,2022,30.414746543778804,8.393351944444444,47.926267281105986,64.0552995391705,58.06451612903226,79.72350230414746,17.51152073732718,16.12903225806452,74.66855724424722,45.0
Sergio,Nuñez,Male,United Kingdom ,1.4319444444444445,0.15638888888888888,7.163055555555555,0.0875,5.283888888888889,14.122777777777777,Black,Gaustatoppen,2011,37.2093023255814,8.594999999999999,29.767441860465116,24.186046511627907,28.837209302325583,25.581395348837212,-7.441860465116282,-5.581395348837209,29.793129391928385,25.0
Kerhuel,Martin,Male,France,1.7705555555555557,0.12166666666666667,7.1625,0.1486111111111111,5.873611111111111,15.07638888888889,Black,Gaustatoppen,2016,90.9090909090909,8.933055555555555,61.904761904761905,57.14285714285714,51.082251082251084,54.54545454545454,-29.004329004329,-4.761904761904766,53.799852105193814,60.0
Rob,Wilhite,Male,USA,1.1377680555555556,4.0,7.160831944444444,2.25,6.440831944444444,14.844168055555555,Black ,Gaustatoppen,2019,52.53623188405797,8.2986,60.14492753623188,57.2463768115942,62.68115942028986,62.68115942028986,7.608695652173914,-2.89855072463768,60.543092397629884,60.0
Lars Erik,Granly,Male,Norway,1.22,0.08472222222222223,7.16,0.09166666666666666,6.440833333333333,14.996666666666666,Black,Gaustatoppen,2014,47.368421052631575,8.38,31.983805668016196,55.87044534412956,31.983805668016196,83.40080971659918,-15.38461538461538,23.88663967611336,77.716476003938,30.0
Tore,Wold,Male,Norway,1.201111111111111,0.07472222222222222,7.158888888888889,0.04972222222222222,5.9511111111111115,14.435555555555556,Black,Gaustatoppen,2009,36.03603603603604,8.36,25.225225225225223,28.37837837837838,23.873873873873876,34.234234234234236,-10.810810810810814,3.1531531531531556,36.96499374955086,25.0
Elisabeth,Nilssen,Female,Norway,1.8702777777777777,0.1388888888888889,7.158055555555555,0.059722222222222225,6.008055555555556,15.234166666666667,Black,Gaustatoppen,2016,96.96969696969697,9.028333333333332,65.36796536796537,61.904761904761905,50.649350649350644,62.77056277056276,-31.6017316017316,-3.463203463203463,60.617193939305,65.0
Shih-Wei,Lin,Male,TPE,1.4122319444444444,14.883333333333333,7.1574961111111115,9.6,6.7699919444444445,15.758328055555555,Black,Gaustatoppen,2022,58.525345622119815,8.569728055555556,57.14285714285714,76.95852534562212,57.6036866359447,85.71428571428571,-1.3824884792626762,19.815668202764982,79.63398958182566,55.0
Espen ,Eide,Male,Norway,1.3222222222222222,0.1938888888888889,7.157222222222222,0.06722222222222222,5.195833333333334,13.937222222222223,Black,Gaustatoppen,2012,57.49999999999999,8.479444444444445,57.99999999999999,37.0,56.99999999999999,21.0,0.5,-20.999999999999993,25.995861645968805,55.0
Bjørnar,Strendo,Male,Norway,1.4397222222222221,0.08694444444444445,7.1561111111111115,0.01972222222222222,5.428888888888889,14.131388888888889,Black,Gaustatoppen,2011,38.604651162790695,8.595833333333333,30.23255813953488,24.651162790697676,28.37209302325581,33.95348837209302,-8.372093023255815,-5.581395348837205,36.732298876930656,30.0
Daniel,Prendergast,Male,RSA,1.0594561111111112,8.233333333333333,7.15416,9.8,6.259991944444445,14.774711944444446,Black,Gaustatoppen,2017,14.41048034934498,8.213616111111111,41.92139737991266,45.851528384279476,53.7117903930131,67.68558951965066,27.510917030567683,3.930131004366814,64.69099048462542,40.0
Geir-Egil,Bolstad,Male,Norway,1.1833333333333333,0.05277777777777778,7.1530555555555555,0.05694444444444444,5.976388888888889,14.422222222222222,Black,Gaustatoppen,2014,35.22267206477733,8.336388888888889,31.17408906882591,38.8663967611336,31.57894736842105,67.61133603238866,-4.048582995951417,7.69230769230769,64.62944583485478,30.0
Bernard,Saliou,Male,France,1.2844444444444445,0.0775,7.152777777777778,0.07861111111111112,5.650555555555556,14.243333333333334,Black,Gaustatoppen,2014,60.72874493927125,8.437222222222221,33.198380566801625,35.22267206477733,31.17408906882591,48.178137651821864,-27.530364372469627,2.024291497975703,48.522331780598485,30.0
Arnfinn ,Ronneberg,Male,Norway,1.093611111111111,0.09555555555555556,7.1525,0.08333333333333333,5.385833333333333,13.810833333333333,Black,Gaustatoppen,2009,14.414414414414415,8.24611111111111,20.27027027027027,15.765765765765765,23.423423423423422,15.315315315315313,5.8558558558558556,-4.504504504504505,21.28413778118986,20.0
Sofie,Buer,Female,NOR,1.1608319444444444,2.2333333333333334,7.152216111111111,2.75,7.5366719444444445,15.933336111111112,Black ,Gaustatoppen,2019,59.78260869565217,8.313048055555555,61.23188405797102,82.6086956521739,62.31884057971014,92.3913043478261,1.4492753623188506,21.376811594202884,85.16820472061501,60.0
Trude,Gran,Female,Norway,1.1577777777777778,0.04055555555555555,7.151944444444444,0.02388888888888889,5.385833333333333,13.759444444444444,Black,Gaustatoppen,2014,31.983805668016196,8.309722222222222,29.1497975708502,21.86234817813765,30.76923076923077,30.364372469635626,-2.834008097165995,-7.287449392712549,33.75747723086356,25.0
